"Notes"	"State"	"State Code"	"Year"	"Year Code"	"ICD-10 113 Cause List"	"ICD-10 113 Cause List Code"	Deaths	Population	Crude Rate
	"Minnesota"	"27"	"2007"	"2007"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	66	4564891	1.45
	"Minnesota"	"27"	"2007"	"2007"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	499	4564891	10.93
	"Minnesota"	"27"	"2008"	"2008"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	248	4588193	5.41
	"Minnesota"	"27"	"2008"	"2008"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	846	4588193	18.44
	"Minnesota"	"27"	"2008"	"2008"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	208	4588193	4.53
	"Minnesota"	"27"	"2008"	"2008"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	78	4588193	1.70
	"Minnesota"	"27"	"2008"	"2008"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	523	4588193	11.40
	"Minnesota"	"27"	"2009"	"2009"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	222	4608714	4.82
	"Minnesota"	"27"	"2009"	"2009"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	819	4608714	17.77
	"Minnesota"	"27"	"2009"	"2009"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	214	4608714	4.64
	"Minnesota"	"27"	"2009"	"2009"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	100	4608714	2.17
	"Minnesota"	"27"	"2009"	"2009"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	510	4608714	11.07
	"Minnesota"	"27"	"2010"	"2010"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	243	4620804	5.26
	"Minnesota"	"27"	"2010"	"2010"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	787	4620804	17.03
	"Minnesota"	"27"	"2010"	"2010"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	227	4620804	4.91
	"Minnesota"	"27"	"2010"	"2010"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	74	4620804	1.60
	"Minnesota"	"27"	"2010"	"2010"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	537	4620804	11.62
	"Minnesota"	"27"	"2011"	"2011"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	255	4643093	5.49
	"Minnesota"	"27"	"2011"	"2011"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	805	4643093	17.34
	"Minnesota"	"27"	"2011"	"2011"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	230	4643093	4.95
	"Minnesota"	"27"	"2011"	"2011"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	95	4643093	2.05
	"Minnesota"	"27"	"2011"	"2011"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	587	4643093	12.64
	"Minnesota"	"27"	"2012"	"2012"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	275	4649372	5.91
	"Minnesota"	"27"	"2012"	"2012"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	837	4649372	18.00
	"Minnesota"	"27"	"2012"	"2012"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	238	4649372	5.12
	"Minnesota"	"27"	"2012"	"2012"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	94	4649372	2.02
	"Minnesota"	"27"	"2012"	"2012"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	574	4649372	12.35
	"Minnesota"	"27"	"2013"	"2013"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	267	4664303	5.72
	"Minnesota"	"27"	"2013"	"2013"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	858	4664303	18.40
	"Minnesota"	"27"	"2013"	"2013"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	208	4664303	4.46
	"Minnesota"	"27"	"2013"	"2013"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	102	4664303	2.19
	"Minnesota"	"27"	"2013"	"2013"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	576	4664303	12.35
	"Minnesota"	"27"	"2014"	"2014"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	271	4677031	5.79
	"Minnesota"	"27"	"2014"	"2014"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	849	4677031	18.15
	"Minnesota"	"27"	"2014"	"2014"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	214	4677031	4.58
	"Minnesota"	"27"	"2014"	"2014"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	105	4677031	2.25
	"Minnesota"	"27"	"2014"	"2014"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	600	4677031	12.83
	"Minnesota"	"27"	"2015"	"2015"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	281	4683951	6.00
	"Minnesota"	"27"	"2015"	"2015"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	770	4683951	16.44
	"Minnesota"	"27"	"2015"	"2015"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	239	4683951	5.10
	"Minnesota"	"27"	"2015"	"2015"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	92	4683951	1.96
	"Minnesota"	"27"	"2015"	"2015"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	638	4683951	13.62
	"Minnesota"	"27"	"2016"	"2016"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	312	4687724	6.66
	"Minnesota"	"27"	"2016"	"2016"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	798	4687724	17.02
	"Minnesota"	"27"	"2016"	"2016"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	236	4687724	5.03
	"Minnesota"	"27"	"2016"	"2016"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	91	4687724	1.94
	"Minnesota"	"27"	"2016"	"2016"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	644	4687724	13.74
	"Mississippi"	"28"	"1999"	"1999"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	166	2486077	6.68
	"Mississippi"	"28"	"1999"	"1999"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	1262	2486077	50.76
	"Mississippi"	"28"	"1999"	"1999"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	353	2486077	14.20
	"Mississippi"	"28"	"1999"	"1999"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	98	2486077	3.94
	"Mississippi"	"28"	"1999"	"1999"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	241	2486077	9.69
	"Mississippi"	"28"	"2000"	"2000"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	192	2501135	7.68
	"Mississippi"	"28"	"2000"	"2000"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	1270	2501135	50.78
	"Mississippi"	"28"	"2000"	"2000"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	372	2501135	14.87
	"Mississippi"	"28"	"2000"	"2000"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	110	2501135	4.40
	"Mississippi"	"28"	"2000"	"2000"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	250	2501135	10.00
	"Mississippi"	"28"	"2001"	"2001"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	191	2508432	7.61
	"Mississippi"	"28"	"2001"	"2001"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	1208	2508432	48.16
	"Mississippi"	"28"	"2001"	"2001"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	361	2508432	14.39
	"Mississippi"	"28"	"2001"	"2001"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	109	2508432	4.35
	"Mississippi"	"28"	"2001"	"2001"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	280	2508432	11.16
	"Mississippi"	"28"	"2002"	"2002"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	209	2513281	8.32
	"Mississippi"	"28"	"2002"	"2002"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	1318	2513281	52.44
	"Mississippi"	"28"	"2002"	"2002"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	346	2513281	13.77
	"Mississippi"	"28"	"2002"	"2002"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	107	2513281	4.26
	"Mississippi"	"28"	"2002"	"2002"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	300	2513281	11.94
	"Mississippi"	"28"	"2003"	"2003"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	221	2520385	8.77
	"Mississippi"	"28"	"2003"	"2003"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	1210	2520385	48.01
	"Mississippi"	"28"	"2003"	"2003"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	368	2520385	14.60
	"Mississippi"	"28"	"2003"	"2003"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	104	2520385	4.13
	"Mississippi"	"28"	"2003"	"2003"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	274	2520385	10.87
	"Mississippi"	"28"	"2004"	"2004"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	219	2537690	8.63
	"Mississippi"	"28"	"2004"	"2004"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	1243	2537690	48.98
	"Mississippi"	"28"	"2004"	"2004"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	321	2537690	12.65
	"Mississippi"	"28"	"2004"	"2004"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	101	2537690	3.98
	"Mississippi"	"28"	"2004"	"2004"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	301	2537690	11.86
	"Mississippi"	"28"	"2005"	"2005"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	231	2549744	9.06
	"Mississippi"	"28"	"2005"	"2005"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	1327	2549744	52.04
	"Mississippi"	"28"	"2005"	"2005"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	343	2549744	13.45
	"Mississippi"	"28"	"2005"	"2005"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	87	2549744	3.41
	"Mississippi"	"28"	"2005"	"2005"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	312	2549744	12.24
	"Mississippi"	"28"	"2006"	"2006"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	244	2546781	9.58
	"Mississippi"	"28"	"2006"	"2006"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	1239	2546781	48.65
	"Mississippi"	"28"	"2006"	"2006"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	347	2546781	13.63
	"Mississippi"	"28"	"2006"	"2006"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	98	2546781	3.85
	"Mississippi"	"28"	"2006"	"2006"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	262	2546781	10.29
	"Mississippi"	"28"	"2007"	"2007"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	231	2565394	9.00
	"Mississippi"	"28"	"2007"	"2007"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	1217	2565394	47.44
	"Mississippi"	"28"	"2007"	"2007"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	329	2565394	12.82
	"Mississippi"	"28"	"2007"	"2007"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	92	2565394	3.59
	"Mississippi"	"28"	"2007"	"2007"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	332	2565394	12.94
	"Mississippi"	"28"	"2008"	"2008"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	277	2577490	10.75
	"Mississippi"	"28"	"2008"	"2008"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	1176	2577490	45.63
	"Mississippi"	"28"	"2008"	"2008"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	335	2577490	13.00
	"Mississippi"	"28"	"2008"	"2008"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	111	2577490	4.31
	"Mississippi"	"28"	"2008"	"2008"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	331	2577490	12.84
	"Mississippi"	"28"	"2009"	"2009"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	301	2582806	11.65
	"Mississippi"	"28"	"2009"	"2009"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	1092	2582806	42.28
	"Mississippi"	"28"	"2009"	"2009"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	324	2582806	12.54
	"Mississippi"	"28"	"2009"	"2009"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	118	2582806	4.57
	"Mississippi"	"28"	"2009"	"2009"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	315	2582806	12.20
	"Mississippi"	"28"	"2010"	"2010"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	316	2586890	12.22
	"Mississippi"	"28"	"2010"	"2010"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	1084	2586890	41.90
	"Mississippi"	"28"	"2010"	"2010"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	345	2586890	13.34
	"Mississippi"	"28"	"2010"	"2010"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	112	2586890	4.33
	"Mississippi"	"28"	"2010"	"2010"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	337	2586890	13.03
	"Mississippi"	"28"	"2011"	"2011"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	352	2590441	13.59
	"Mississippi"	"28"	"2011"	"2011"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	1113	2590441	42.97
	"Mississippi"	"28"	"2011"	"2011"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	334	2590441	12.89
	"Mississippi"	"28"	"2011"	"2011"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	94	2590441	3.63
	"Mississippi"	"28"	"2011"	"2011"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	313	2590441	12.08
	"Mississippi"	"28"	"2012"	"2012"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	367	2580851	14.22
	"Mississippi"	"28"	"2012"	"2012"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	1193	2580851	46.23
	"Mississippi"	"28"	"2012"	"2012"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	322	2580851	12.48
	"Mississippi"	"28"	"2012"	"2012"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	103	2580851	3.99
	"Mississippi"	"28"	"2012"	"2012"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	344	2580851	13.33
	"Mississippi"	"28"	"2013"	"2013"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	382	2574907	14.84
	"Mississippi"	"28"	"2013"	"2013"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	1155	2574907	44.86
	"Mississippi"	"28"	"2013"	"2013"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	311	2574907	12.08
	"Mississippi"	"28"	"2013"	"2013"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	161	2574907	6.25
	"Mississippi"	"28"	"2013"	"2013"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	329	2574907	12.78
	"Mississippi"	"28"	"2014"	"2014"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	369	2565696	14.38
	"Mississippi"	"28"	"2014"	"2014"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	1141	2565696	44.47
	"Mississippi"	"28"	"2014"	"2014"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	364	2565696	14.19
	"Mississippi"	"28"	"2014"	"2014"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	199	2565696	7.76
	"Mississippi"	"28"	"2014"	"2014"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	315	2565696	12.28
	"Mississippi"	"28"	"2015"	"2015"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	404	2552632	15.83
	"Mississippi"	"28"	"2015"	"2015"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	1103	2552632	43.21
	"Mississippi"	"28"	"2015"	"2015"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	393	2552632	15.40
	"Mississippi"	"28"	"2015"	"2015"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	139	2552632	5.45
	"Mississippi"	"28"	"2015"	"2015"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	351	2552632	13.75
	"Mississippi"	"28"	"2016"	"2016"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	386	2537785	15.21
	"Mississippi"	"28"	"2016"	"2016"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	1022	2537785	40.27
	"Mississippi"	"28"	"2016"	"2016"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	395	2537785	15.56
	"Mississippi"	"28"	"2016"	"2016"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	169	2537785	6.66
	"Mississippi"	"28"	"2016"	"2016"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	318	2537785	12.53
	"Missouri"	"29"	"1999"	"1999"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	361	4807726	7.51
	"Missouri"	"29"	"1999"	"1999"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	1993	4807726	41.45
	"Missouri"	"29"	"1999"	"1999"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	383	4807726	7.97
	"Missouri"	"29"	"1999"	"1999"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	158	4807726	3.29
	"Missouri"	"29"	"1999"	"1999"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	569	4807726	11.84
	"Missouri"	"29"	"2000"	"2000"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	355	4839832	7.33
	"Missouri"	"29"	"2000"	"2000"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	1798	4839832	37.15
	"Missouri"	"29"	"2000"	"2000"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	427	4839832	8.82
	"Missouri"	"29"	"2000"	"2000"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	134	4839832	2.77
	"Missouri"	"29"	"2000"	"2000"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	574	4839832	11.86
	"Missouri"	"29"	"2001"	"2001"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	383	4882958	7.84
	"Missouri"	"29"	"2001"	"2001"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	1879	4882958	38.48
	"Missouri"	"29"	"2001"	"2001"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	400	4882958	8.19
	"Missouri"	"29"	"2001"	"2001"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	158	4882958	3.24
	"Missouri"	"29"	"2001"	"2001"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	603	4882958	12.35
	"Missouri"	"29"	"2002"	"2002"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	373	4915363	7.59
	"Missouri"	"29"	"2002"	"2002"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	1924	4915363	39.14
	"Missouri"	"29"	"2002"	"2002"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	392	4915363	7.97
	"Missouri"	"29"	"2002"	"2002"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	147	4915363	2.99
	"Missouri"	"29"	"2002"	"2002"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	578	4915363	11.76
	"Missouri"	"29"	"2003"	"2003"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	452	4946033	9.14
	"Missouri"	"29"	"2003"	"2003"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	1900	4946033	38.41
	"Missouri"	"29"	"2003"	"2003"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	386	4946033	7.80
	"Missouri"	"29"	"2003"	"2003"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	163	4946033	3.30
	"Missouri"	"29"	"2003"	"2003"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	563	4946033	11.38
	"Missouri"	"29"	"2004"	"2004"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	386	4980193	7.75
	"Missouri"	"29"	"2004"	"2004"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	1937	4980193	38.89
	"Missouri"	"29"	"2004"	"2004"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	386	4980193	7.75
	"Missouri"	"29"	"2004"	"2004"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	129	4980193	2.59
	"Missouri"	"29"	"2004"	"2004"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	589	4980193	11.83
	"Missouri"	"29"	"2005"	"2005"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	380	5016364	7.58
	"Missouri"	"29"	"2005"	"2005"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	1893	5016364	37.74
	"Missouri"	"29"	"2005"	"2005"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	449	5016364	8.95
	"Missouri"	"29"	"2005"	"2005"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	170	5016364	3.39
	"Missouri"	"29"	"2005"	"2005"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	628	5016364	12.52
	"Missouri"	"29"	"2006"	"2006"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	408	5058092	8.07
	"Missouri"	"29"	"2006"	"2006"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	2025	5058092	40.03
	"Missouri"	"29"	"2006"	"2006"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	438	5058092	8.66
	"Missouri"	"29"	"2006"	"2006"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	145	5058092	2.87
	"Missouri"	"29"	"2006"	"2006"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	658	5058092	13.01
	"Missouri"	"29"	"2007"	"2007"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	399	5091267	7.84
	"Missouri"	"29"	"2007"	"2007"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	1927	5091267	37.85
	"Missouri"	"29"	"2007"	"2007"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	432	5091267	8.49
	"Missouri"	"29"	"2007"	"2007"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	138	5091267	2.71
	"Missouri"	"29"	"2007"	"2007"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	692	5091267	13.59
	"Missouri"	"29"	"2008"	"2008"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	389	5111581	7.61
	"Missouri"	"29"	"2008"	"2008"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	2149	5111581	42.04
	"Missouri"	"29"	"2008"	"2008"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	419	5111581	8.20
	"Missouri"	"29"	"2008"	"2008"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	173	5111581	3.38
	"Missouri"	"29"	"2008"	"2008"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	657	5111581	12.85
	"Missouri"	"29"	"2009"	"2009"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	429	5134112	8.36
	"Missouri"	"29"	"2009"	"2009"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	2006	5134112	39.07
	"Missouri"	"29"	"2009"	"2009"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	418	5134112	8.14
	"Missouri"	"29"	"2009"	"2009"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	208	5134112	4.05
	"Missouri"	"29"	"2009"	"2009"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	733	5134112	14.28
	"Missouri"	"29"	"2010"	"2010"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	424	5150633	8.23
	"Missouri"	"29"	"2010"	"2010"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	2090	5150633	40.58
	"Missouri"	"29"	"2010"	"2010"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	357	5150633	6.93
	"Missouri"	"29"	"2010"	"2010"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	173	5150633	3.36
	"Missouri"	"29"	"2010"	"2010"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	713	5150633	13.84
	"Missouri"	"29"	"2011"	"2011"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	438	5156036	8.49
	"Missouri"	"29"	"2011"	"2011"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	2072	5156036	40.19
	"Missouri"	"29"	"2011"	"2011"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	464	5156036	9.00
	"Missouri"	"29"	"2011"	"2011"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	188	5156036	3.65
	"Missouri"	"29"	"2011"	"2011"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	799	5156036	15.50
	"Missouri"	"29"	"2012"	"2012"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	406	5138807	7.90
	"Missouri"	"29"	"2012"	"2012"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	2005	5138807	39.02
	"Missouri"	"29"	"2012"	"2012"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	450	5138807	8.76
	"Missouri"	"29"	"2012"	"2012"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	180	5138807	3.50
	"Missouri"	"29"	"2012"	"2012"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	762	5138807	14.83
	"Missouri"	"29"	"2013"	"2013"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	433	5136394	8.43
	"Missouri"	"29"	"2013"	"2013"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	2014	5136394	39.21
	"Missouri"	"29"	"2013"	"2013"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	412	5136394	8.02
	"Missouri"	"29"	"2013"	"2013"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	213	5136394	4.15
	"Missouri"	"29"	"2013"	"2013"	"#Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"	"GR113-124"	802	5136394	15.61
	"Missouri"	"29"	"2014"	"2014"	"#Diabetes mellitus (E10-E14)"	"GR113-046"	430	5131374	8.38
	"Missouri"	"29"	"2014"	"2014"	"Ischemic heart diseases (I20-I25)"	"GR113-058"	2088	5131374	40.69
	"Missouri"	"29"	"2014"	"2014"	"#Cerebrovascular diseases (I60-I69)"	"GR113-070"	414	5131374	8.07
	"Missouri"	"29"	"2014"	"2014"	"#Influenza and pneumonia (J09-J18)"	"GR113-076"	215	5131374	4.19
